1965,Estonia,2
1965,Tajikistan,2
1965,Lithuania,2
1965,Azerbaijan,2
1965,Latvia,2
1965,Moldova,2
1965,United States,16
1965,Georgia,2
1965,Germany,1
1965,Armenia,2
1965,Kazakhstan,2
1965,Russia,2
2012,Pakistan,1
2012,Israel,1
2012,Iraq,3
2012,Iran,4
2012,Myanmar,1
2012,Afghanistan,3
2012,Panama,1
2012,North Korea,1
2012,Germany,1
2012,Colombia,1
2012,China,4
2012,South Korea,2
2012,Yemen,1
2012,United States,39
2012,Russia,1
1966,Turkey,1
1966,Turkmenistan,1
1966,Lithuania,1
1966,Belarus,1
1966,Cuba,1
1966,China,1
1966,Armenia,1
1966,Kazakhstan,1
1966,Ukraine,1
1966,Kyrgyzstan,1
1966,Georgia,1
1966,Moldova,1
1966,United States,17
1966,Latvia,1
1966,South Korea,2
1966,Russia,1
1966,North Korea,2
1966,Estonia,1
1966,Azerbaijan,1
1966,Uzbekistan,1
1966,Vietnam,32
1966,Greece,1
1966,Taiwan,1
1966,Tajikistan,1
1900,Brazil,2
1900,Italy,3
1900,Costa Rica,1
1900,France,4
1900,Peru,1
1900,Bolivia,2
1900,Norway,2
1900,Ecuador,1
1900,Cuba,13
1900,Guatemala,1
1900,China,21
1900,Armenia,1
1900,Puerto Rico,4
1900,Belgium,2
1900,Germany,5
1900,Dominican Republic,2
1900,Spain,11
1900,Netherlands,2
1900,Denmark,2
1900,Philippines,11
1900,Mexico,4
1900,United States,63
1900,Sweden,2
1900,Thailand,1
1900,Russia,3
1900,Honduras,2
1900,Portugal,3
1900,South Africa,1
1900,Haiti,1
1900,United Kingdom,6
1900,Austria,1
1900,Colombia,1
1900,Japan,5
1900,Nicaragua,4
1901,Canada,1
1901,United Kingdom,2
1901,Australia,1
1901,Italy,1
1901,Cuba,7
1901,Philippines,15
1901,Indonesia,1
1901,Mexico,5
1901,South Africa,1
1901,British India,1
1901,United States,27
1901,China,15
1901,Puerto Rico,6
1901,Germany,2
1901,New Zealand,1
1901,Spain,2
1906,Canada,1
1906,Brazil,4
1906,Italy,1
1906,Panama,5
1906,Georgia,1
1906,Peru,1
1906,Argentina,2
1906,Bolivia,1
1906,Ecuador,1
1906,Cuba,10
1906,Guatemala,2
1906,Germany,1
1906,Chile,1
1906,Netherlands,1
1906,Philippines,4
1906,United States,46
1906,Morocco,2
1906,Switzerland,1
1906,Russia,5
1906,Honduras,2
1906,Uruguay,1
1906,Mexico,5
1906,United Kingdom,2
1906,Colombia,1
1906,Paraguay,1
1906,Japan,15
1907,Canada,3
1907,United Kingdom,3
1907,Australia,3
1907,Honduras,2
1907,Cuba,3
1907,Panama,2
1907,Mexico,10
1907,France,1
1907,United States,48
1907,Philippines,4
1907,Guatemala,1
1907,China,7
1907,Germany,8
1907,Japan,3
1907,New Zealand,1
1907,Nicaragua,1
1907,Russia,1
1910,Canada,6
1910,Turkey,2
1910,Panama,12
1910,France,1
1910,Peru,2
1910,Argentina,1
1910,Venezuela,2
1910,Ecuador,2
1910,Cuba,1
1910,Montenegro,3
1910,China,20
1910,Chile,2
1910,Germany,1
1910,Liberia,3
1910,Netherlands,1
1910,Philippines,5
1910,Indonesia,1
1910,North Korea,2
1910,Russia,1
1910,Brazil,1
1910,Bulgaria,1
1910,United States,103
1910,Honduras,3
1910,Portugal,1
1910,Mexico,3
1910,United Kingdom,7
1910,Japan,4
1910,South Korea,2
1910,Nicaragua,7
1908,Australia,1
1908,Cuba,2
1908,Panama,6
1908,Mexico,1
1908,United States,26
1908,China,16
1908,Germany,1
1908,Palestine,1
1908,Japan,5
1908,New Zealand,1
1908,Philippines,3
1909,Canada,4
1909,Turkey,2
1909,Italy,2
1909,Czech Republic,1
1909,Panama,7
1909,Hungary,1
1909,France,3
1909,Slovakia,1
1909,Peru,2
1909,Bolivia,2
1909,Norway,1
1909,Cuba,2
1909,Venezuela,2
1909,Montenegro,1
1909,Slovenia,1
1909,China,7
1909,Bosnia and Herzegovina,1
1909,Chile,3
1909,Belgium,2
1909,Germany,4
1909,Dominican Republic,1
1909,Sierra Leone,1
1909,Spain,1
1909,Ukraine,1
1909,Liberia,5
1909,Netherlands,3
1909,Denmark,1
1909,Philippines,3
1909,United States,57
1909,Sweden,1
1909,Croatia,1
1909,Thailand,1
1909,Poland,1
1909,Russia,3
1909,Romania,1
1909,Mexico,1
1909,Serbia,1
1909,United Kingdom,10
1909,Austria,1
1909,Congo,1
1909,Japan,6
1909,Nicaragua,2
1953,Turkey,2
1953,Italy,1
1953,Turkmenistan,11
1953,Lithuania,11
1953,Cambodia,3
1953,France,1
1953,Laos,3
1953,Uzbekistan,11
1953,Israel,1
1953,Belarus,11
1953,Iran,2
1953,China,4
1953,Armenia,11
1953,Germany,4
1953,Kazakhstan,11
1953,Ukraine,11
1953,Kyrgyzstan,11
1953,Georgia,11
1953,Libya,1
1953,Philippines,2
1953,Indonesia,1
1953,Moldova,11
1953,North Korea,6
1953,Vietnam,3
1953,South Korea,6
1953,Russia,12
1953,Pakistan,1
1953,Myanmar,1
1953,Estonia,11
1953,Tajikistan,11
1953,India,1
1953,Azerbaijan,11
1953,United Kingdom,1
1953,Malaysia,1
1953,Latvia,11
1953,Greece,3
1953,Sri Lanka,1
1953,Japan,3
1953,Taiwan,1
1953,United States,14
1975,Ukraine,2
1975,United States,14
1975,Kyrgyzstan,2
1975,Belarus,2
1975,Turkmenistan,2
1975,Estonia,2
1975,Tajikistan,2
1975,Georgia,2
1975,Lithuania,2
1975,Azerbaijan,2
1975,Latvia,2
1975,Moldova,2
1975,North Korea,1
1975,Uzbekistan,2
1975,Vietnam,1
1975,China,1
1975,Armenia,2
1975,Japan,2
1975,South Korea,2
1975,Kazakhstan,2
1975,Russia,2
1962,Ukraine,1
1962,Uzbekistan,1
1962,Kyrgyzstan,1
1962,Belarus,1
1962,Turkmenistan,1
1962,Estonia,1
1962,Tajikistan,1
1962,Lithuania,1
1962,Azerbaijan,1
1962,Latvia,1
1962,Moldova,1
1962,United States,18
1962,Congo,2
1962,Georgia,1
1962,China,1
1962,United Kingdom,1
1962,Armenia,1
1962,Dominican Republic,1
1962,Kazakhstan,1
1962,Russia,1
1963,Turkmenistan,1
1963,Guinea,1
1963,Lithuania,1
1963,France,1
1963,Belarus,1
1963,Cuba,5
1963,China,2
1963,Armenia,1
1963,Germany,1
1963,Kazakhstan,1
1963,Ukraine,1
1963,Kyrgyzstan,1
1963,Georgia,1
1963,Moldova,1
1963,United States,8
1963,Sweden,1
1963,Latvia,1
1963,Russia,1
1963,North Korea,1
1963,Estonia,1
1963,India,2
1963,Azerbaijan,1
1963,Uzbekistan,1
1963,Congo,3
1963,Japan,1
1963,South Korea,2
1963,Tajikistan,1
1914,United States,12
1914,United Kingdom,2
1914,Philippines,1
1973,Canada,1
1973,United States,13
1987,Canada,1
1987,Afghanistan,3
1987,Turkmenistan,4
1987,Lithuania,4
1987,Ethiopia,1
1987,Belarus,4
1987,Iran,1
1987,Cuba,1
1987,Iceland,1
1987,Armenia,4
1987,Kazakhstan,4
1987,Ukraine,4
1987,Kyrgyzstan,4
1987,Georgia,4
1987,Libya,1
1987,Moldova,4
1987,North Korea,1
1987,Latvia,4
1987,Russia,4
1987,United States,32
1987,Angola,1
1987,Estonia,4
1987,Uruguay,1
1987,Tajikistan,4
1987,Azerbaijan,4
1987,Uzbekistan,4
1987,Vietnam,1
1987,South Korea,1
1987,Nicaragua,3
1992,Turkmenistan,1
1992,Kuwait,1
1992,Lithuania,1
1992,Israel,1
1992,Belarus,1
1992,Armenia,1
1992,Kazakhstan,1
1992,Ukraine,1
1992,Kyrgyzstan,1
1992,Georgia,1
1992,Moldova,1
1992,United States,16
1992,Latvia,1
1992,Russia,1
1992,North Korea,1
1992,Estonia,1
1992,Azerbaijan,1
1992,Uzbekistan,1
1992,Vietnam,1
1992,Japan,1
1992,South Korea,1
1992,Tajikistan,1
1912,Canada,3
1912,Turkey,6
1912,Italy,3
1912,Panama,19
1912,Costa Rica,1
1912,France,2
1912,Peru,7
1912,Bolivia,1
1912,Venezuela,2
1912,Ecuador,7
1912,Australia,1
1912,Cuba,4
1912,Montenegro,1
1912,Guatemala,3
1912,China,13
1912,Chile,4
1912,Germany,2
1912,Dominican Republic,5
1912,Liberia,7
1912,Philippines,2
1912,Mexico,5
1912,United States,103
1912,Russia,2
1912,Brazil,2
1912,Bulgaria,1
1912,Honduras,5
1912,Uruguay,2
1912,Haiti,2
1912,United Kingdom,8
1912,Colombia,1
1912,Greece,1
1912,Japan,6
1912,Nicaragua,9
1937,United States,7
1937,Spain,1
2014,Afghanistan,6
2014,Turkmenistan,1
2014,Lithuania,1
2014,Somalia,1
2014,Israel,1
2014,Belarus,1
2014,Iran,10
2014,China,2
2014,Armenia,1
2014,Iraq,3
2014,Kazakhstan,1
2014,Ukraine,2
2014,Kyrgyzstan,1
2014,Georgia,1
2014,Philippines,1
2014,Moldova,1
2014,United States,45
2014,Latvia,1
2014,Mali,1
2014,Yemen,1
2014,Russia,1
2014,Myanmar,1
2014,Estonia,1
2014,Tunisia,1
2014,Azerbaijan,1
2014,Uzbekistan,1
2014,Tajikistan,1
1999,Ukraine,1
1999,Pakistan,1
1999,Israel,2
1999,Cuba,1
1999,Tanzania,1
1999,Jordan,1
1999,India,1
1999,Russia,2
1999,North Korea,2
1999,China,5
1999,Ireland,2
1999,Kenya,1
1999,Japan,2
1999,South Korea,2
1999,Iraq,4
1999,United States,38
1999,Dominican Republic,1
1999,Nigeria,1
1931,Canada,1
1931,Italy,1
1931,Panama,1
1931,France,1
1931,United States,4
1931,China,2
1931,Japan,1
1931,Haiti,1
1931,Germany,3
1931,Nicaragua,1
1945,Italy,6
1945,Czech Republic,1
1945,Guinea,1
1945,Luxembourg,1
1945,France,12
1945,Slovakia,1
1945,Norway,1
1945,Montenegro,1
1945,Slovenia,1
1945,China,9
1945,Bosnia and Herzegovina,1
1945,Belgium,3
1945,Germany,8
1945,Philippines,7
1945,Netherlands,1
1945,Poland,1
1945,Indonesia,1
1945,Macedonia,1
1945,United States,6
1945,Croatia,1
1945,Japan,8
1945,Russia,3
1945,Bulgaria,1
1945,Myanmar,3
1945,Serbia,1
1945,United Kingdom,7
1945,Greece,1
1945,Hungary,1
1947,Ukraine,3
1947,Uzbekistan,3
1947,Kyrgyzstan,3
1947,Belarus,3
1947,Italy,1
1947,Turkmenistan,3
1947,Estonia,3
1947,Tajikistan,3
1947,Lithuania,3
1947,Azerbaijan,3
1947,Latvia,3
1947,Moldova,3
1947,United States,10
1947,Austria,1
1947,Georgia,3
1947,Armenia,3
1947,Hungary,1
1947,Kazakhstan,3
1947,Russia,3
1947,Bulgaria,1
1985,Ukraine,1
1985,Afghanistan,1
1985,Kyrgyzstan,1
1985,Belarus,1
1985,Turkmenistan,1
1985,Estonia,1
1985,Kazakhstan,1
1985,Georgia,1
1985,Uzbekistan,1
1985,Lithuania,1
1985,Azerbaijan,1
1985,Latvia,1
1985,Moldova,1
1985,United States,13
1985,Tajikistan,1
1985,Vietnam,2
1985,China,1
1985,Armenia,1
1985,Nicaragua,1
1985,Russia,1
1941,United Kingdom,1
1941,Netherlands,1
1941,Mexico,1
1941,Indonesia,2
1941,France,1
1941,United States,8
1941,Belgium,1
1941,Norway,2
1904,Turkey,3
1904,United Kingdom,1
1904,Ireland,1
1904,Algeria,1
1904,Cuba,5
1904,Egypt,1
1904,Venezuela,1
1904,Panama,1
1904,South Africa,1
1904,India,2
1904,Macedonia,1
1904,France,1
1904,United States,29
1904,Guatemala,1
1904,Germany,1
1904,Armenia,1
1904,China,5
1904,Taiwan,1
1904,Philippines,5
1904,Russia,3
1904,Spain,2
1957,United States,14
1957,Hungary,1
1948,Turkey,1
1948,United States,12
1948,North Korea,1
1948,Austria,1
1948,China,1
1948,Germany,1
1948,Greece,1
1948,Japan,1
1948,South Korea,1
1982,Ukraine,1
1982,Afghanistan,1
1982,Kyrgyzstan,1
1982,Belarus,1
1982,Estonia,1
1982,Libya,1
1982,Cuba,1
1982,Russia,1
1982,Tajikistan,1
1982,Poland,2
1982,Lithuania,1
1982,Azerbaijan,1
1982,Latvia,1
1982,Moldova,1
1982,United States,20
1982,Uzbekistan,1
1982,Georgia,1
1982,Armenia,1
1982,Kazakhstan,1
1982,Philippines,1
1982,Turkmenistan,1
1928,Canada,2
1928,United Kingdom,1
1928,Australia,1
1928,Italy,1
1928,Chile,2
1928,Cuba,5
1928,Mexico,2
1928,British India,1
1928,South Africa,1
1928,France,1
1928,United States,13
1928,Austria,2
1928,China,2
1928,Peru,1
1928,Haiti,1
1928,Nicaragua,2
1928,New Zealand,1
1903,Italy,3
1903,Panama,43
1903,Costa Rica,1
1903,France,2
1903,Peru,2
1903,Norway,3
1903,Venezuela,4
1903,China,6
1903,Belgium,2
1903,Germany,2
1903,Spain,3
1903,Netherlands,2
1903,Philippines,3
1903,Finland,1
1903,United States,71
1903,Sweden,3
1903,Russia,4
1903,North Korea,1
1903,Mexico,5
1903,United Kingdom,6
1903,Austria,1
1903,Colombia,28
1903,South Korea,1
1903,Nicaragua,2
1939,United States,3
1986,United States,32
1986,Afghanistan,1
1986,Angola,1
1986,Cambodia,1
1986,Nicaragua,3
1940,United States,16
1951,Italy,1
1951,Czech Republic,1
1951,Lithuania,7
1951,France,1
1951,Ethiopia,1
1951,Slovakia,1
1951,Turkmenistan,7
1951,Belarus,7
1951,China,3
1951,Armenia,7
1951,Germany,1
1951,Kazakhstan,7
1951,Ukraine,7
1951,Kyrgyzstan,7
1951,Georgia,7
1951,Philippines,1
1951,Indonesia,1
1951,Moldova,7
1951,United States,2
1951,Latvia,7
1951,Russia,10
1951,North Korea,8
1951,Estonia,7
1951,India,1
1951,Azerbaijan,7
1951,Uzbekistan,7
1951,Austria,1
1951,Greece,1
1951,Japan,1
1951,South Korea,8
1951,Tajikistan,7
1977,Canada,1
1977,Turkmenistan,2
1977,Lithuania,2
1977,Cambodia,1
1977,Laos,1
1977,United Kingdom,1
1977,Israel,1
1977,Belarus,2
1977,China,1
1977,Armenia,2
1977,Kazakhstan,2
1977,Ukraine,2
1977,Kyrgyzstan,2
1977,Georgia,2
1977,Moldova,2
1977,United States,19
1977,Vietnam,3
1977,Russia,2
1977,North Korea,1
1977,Estonia,2
1977,Azerbaijan,2
1977,Uzbekistan,2
1977,Latvia,2
1977,Japan,2
1977,South Korea,1
1977,Tajikistan,2
2001,United States,24
1979,Turkmenistan,6
1979,Panama,1
1979,Lithuania,6
1979,Cyprus,1
1979,Israel,3
1979,Belarus,6
1979,Iran,1
1979,China,1
1979,Armenia,6
1979,Kazakhstan,6
1979,Ukraine,6
1979,Kyrgyzstan,6
1979,Georgia,6
1979,Moldova,6
1979,United States,14
1979,Latvia,6
1979,Namibia,1
1979,Russia,6
1979,Estonia,6
1979,Egypt,1
1979,Tajikistan,6
1979,Azerbaijan,6
1979,Uzbekistan,6
1979,Japan,1
1979,Taiwan,1
1979,Nicaragua,1
1924,Canada,1
1924,United Kingdom,1
1924,Poland,1
1924,Finland,1
1924,Lithuania,1
1924,United States,7
1924,Hungary,1
1956,Canada,1
1956,Turkey,1
1956,Italy,1
1956,Turkmenistan,1
1956,Lithuania,1
1956,United Kingdom,1
1956,Israel,1
1956,Belarus,1
1956,Iran,1
1956,United States,18
1956,China,1
1956,Armenia,1
1956,Germany,1
1956,Iraq,1
1956,Kazakhstan,1
1956,Ukraine,1
1956,Kyrgyzstan,1
1956,Georgia,1
1956,Moldova,1
1956,North Korea,1
1956,Latvia,1
1956,Russia,1
1956,Pakistan,1
1956,Estonia,1
1956,Azerbaijan,1
1956,Uzbekistan,1
1956,Austria,1
1956,Greece,1
1956,Japan,1
1956,South Korea,1
1956,Tajikistan,1
1949,United States,6
1991,Qatar,1
1991,Turkmenistan,2
1991,Kuwait,2
1991,Lithuania,2
1991,Saudi Arabia,1
1991,Belarus,2
1991,Germany,2
1991,Armenia,2
1991,Iraq,6
1991,Kazakhstan,2
1991,Ukraine,2
1991,Kyrgyzstan,2
1991,Georgia,2
1991,Israel,1
1991,Moldova,2
1991,United States,25
1991,Latvia,2
1991,Russia,2
1991,Estonia,2
1991,Uruguay,1
1991,Azerbaijan,2
1991,Uzbekistan,2
1991,Tajikistan,2
1929,Canada,2
1929,Italy,1
1929,France,2
1929,Peru,1
1929,Bolivia,1
1929,Cuba,1
1929,Guatemala,1
1929,China,2
1929,Armenia,1
1929,Germany,2
1929,Haiti,3
1929,Chile,1
1929,United States,18
1929,Russia,1
1929,Honduras,1
1929,Mexico,4
1929,United Kingdom,1
1929,Austria,2
1929,Greece,1
1929,Paraguay,1
1929,Japan,1
1929,Nicaragua,2
1946,Italy,3
1946,Turkmenistan,3
1946,Panama,1
1946,Lithuania,3
1946,France,2
1946,Georgia,3
1946,Palestine,1
1946,Uzbekistan,3
1946,Belarus,3
1946,China,3
1946,Armenia,3
1946,Puerto Rico,1
1946,Belgium,1
1946,Germany,11
1946,Kazakhstan,3
1946,Ukraine,3
1946,Kyrgyzstan,3
1946,Netherlands,1
1946,Philippines,3
1946,Finland,2
1946,Moldova,3
1946,United States,55
1946,Latvia,3
1946,Japan,11
1946,Russia,3
1946,Bulgaria,2
1946,North Korea,2
1946,Estonia,3
1946,Mexico,2
1946,Azerbaijan,3
1946,United Kingdom,14
1946,Austria,1
1946,Hungary,2
1946,South Korea,2
1946,Tajikistan,3
1922,United States,5
1925,Canada,1
1925,Italy,1
1925,Czech Republic,1
1925,Lithuania,1
1925,France,1
1925,Slovakia,1
1925,Australia,1
1925,Montenegro,1
1925,Slovenia,1
1925,China,1
1925,Bosnia and Herzegovina,1
1925,Armenia,1
1925,Belgium,1
1925,Philippines,1
1925,Liberia,1
1925,Poland,1
1925,Finland,1
1925,Macedonia,1
1925,United States,13
1925,Latvia,1
1925,Croatia,1
1925,New Zealand,1
1925,Russia,1
1925,Estonia,1
1925,Serbia,1
1925,United Kingdom,1
1925,Austria,1
1925,Greece,1
1925,Hungary,1
1925,Nicaragua,1
1955,Turkey,2
1955,Italy,1
1955,Australia,1
1955,Iran,1
1955,Montenegro,2
1955,Slovenia,2
1955,China,2
1955,Bosnia and Herzegovina,2
1955,Germany,1
1955,Philippines,1
1955,Macedonia,2
1955,North Korea,1
1955,Croatia,2
1955,New Zealand,1
1955,Pakistan,1
1955,Egypt,1
1955,Serbia,2
1955,United Kingdom,2
1955,Greece,1
1955,Japan,1
1955,South Korea,1
1955,United States,7
1969,Kyrgyzstan,2
1969,Ukraine,2
1969,Israel,1
1969,Belarus,2
1969,Czech Republic,2
1969,Estonia,2
1969,Tajikistan,2
1969,Georgia,2
1969,Lithuania,2
1969,Azerbaijan,2
1969,Latvia,2
1969,Moldova,2
1969,United States,17
1969,Uzbekistan,2
1969,Vietnam,8
1969,Slovakia,2
1969,Armenia,2
1969,Kazakhstan,2
1969,Russia,3
1969,Turkmenistan,2
1905,Canada,1
1905,Cuba,2
1905,Panama,6
1905,Mexico,2
1905,Sweden,1
1905,United States,45
1905,Austria,1
1905,China,11
1905,Japan,2
1905,Germany,1
1905,Philippines,7
1905,Russia,3
1915,United States,19
1915,Panama,3
1915,Philippines,3
1915,Mexico,4
1932,Canada,1
1932,United States,2
1932,Panama,1
1932,United Kingdom,1
1997,United States,50
1997,Georgia,1
1997,Mexico,3
1997,Haiti,1
1997,North Korea,5
1997,Vietnam,1
1997,China,6
1997,Ireland,1
1997,South Korea,4
1997,Russia,2
1980,Afghanistan,8
1980,Turkmenistan,14
1980,Lithuania,14
1980,Israel,5
1980,Belarus,14
1980,Iran,4
1980,United States,33
1980,China,1
1980,Armenia,14
1980,Kazakhstan,14
1980,Ukraine,14
1980,Kyrgyzstan,14
1980,Georgia,14
1980,Moldova,14
1980,North Korea,1
1980,Latvia,14
1980,Russia,14
1980,Pakistan,3
1980,Estonia,14
1980,Egypt,2
1980,Azerbaijan,14
1980,Uzbekistan,14
1980,South Korea,1
1980,Tajikistan,14
1964,North Korea,1
1964,United States,5
1964,South Korea,1
1964,Vietnam,1
2000,Turkey,1
2000,Pakistan,1
2000,Iran,1
2000,Colombia,3
2000,Serbia,1
2000,Indonesia,1
2000,India,1
2000,North Korea,2
2000,United States,37
2000,China,9
2000,Ireland,1
2000,Greece,1
2000,South Korea,1
2000,Iraq,1
2000,Cyprus,1
2000,Russia,4
2000,Nigeria,1
1950,Palestine,1
1950,United States,5
1950,Indonesia,1
1960,Ukraine,3
1960,Uzbekistan,3
1960,Kyrgyzstan,3
1960,Belarus,3
1960,Turkmenistan,3
1960,Estonia,3
1960,Tajikistan,3
1960,Lithuania,3
1960,Azerbaijan,3
1960,Latvia,3
1960,Moldova,3
1960,United States,18
1960,Antarctica,1
1960,Georgia,3
1960,Armenia,3
1960,Japan,1
1960,Kazakhstan,3
1960,Russia,3
1976,Turkey,1
1976,Angola,1
1976,Mexico,1
1976,United States,29
1976,China,1
1976,Colombia,1
1976,Japan,1
1993,United States,18
1989,Canada,2
1989,United Kingdom,1
1989,Kyrgyzstan,1
1989,Belarus,1
1989,Turkmenistan,1
1989,Estonia,1
1989,Kazakhstan,1
1989,Uzbekistan,1
1989,Lithuania,1
1989,Azerbaijan,1
1989,Latvia,1
1989,Moldova,1
1989,United States,33
1989,Tajikistan,1
1989,Georgia,1
1989,China,1
1989,Armenia,1
1989,Puerto Rico,1
1989,Nicaragua,1
1989,Russia,1
1989,Ukraine,1
1913,United States,8
1913,Philippines,3
1913,Mexico,6
1961,Canada,1
1961,Turkmenistan,2
1961,Lithuania,2
1961,Australia,1
1961,Iran,1
1961,Cuba,3
1961,Antarctica,1
1961,Guatemala,1
1961,Congo,1
1961,China,3
1961,Armenia,2
1961,Kazakhstan,2
1961,Ukraine,2
1961,Kyrgyzstan,2
1961,Georgia,2
1961,Moldova,2
