1953,United States,12
1953,Russia,2
1953,Malaysia,2
1953,Vietnam,1
1953,Iran,2
1953,Taiwan,1
1953,Italy,1
1953,Israel,1
1953,Philippines,3
1953,Myanmar,1
1953,United Kingdom,1
1953,Greece,3
1946,United States of America,1
1946,Palestine,1
1946,Japan,11
1946,Germany,11
1946,Netherlands,1
1946,France,2
1946,China,3
1946,Finland,2
1946,United States,53
1946,Russia,1
1946,Bulgaria,2
1946,Hungary,2
1946,Panama,1
1946,Belgium,1
1946,Italy,3
1946,Austria,1
1946,Philippines,3
1946,Mexico,2
1946,United Kingdom,13
1947,United States of America,1
1947,United States,9
1947,Russia,1
1947,Bulgaria,1
1947,Hungary,1
1947,Italy,1
1947,Austria,1
1948,United States of America,1
1948,Japan,1
1948,Germany,1
1948,Turkey,1
1948,China,1
1948,United States,12
1948,Austria,1
1948,Greece,1
1946,United States of America,1
1946,Palestine,1
1946,Japan,11
1946,Germany,11
1946,Netherlands,1
1946,France,2
1946,China,3
1946,Finland,2
1946,United States,53
1946,Russia,1
1946,Bulgaria,2
1946,Hungary,2
1946,Panama,1
1946,Belgium,1
1946,Italy,3
1946,Austria,1
1946,Philippines,3
1946,Mexico,2
1946,United Kingdom,13
1945,United States of America,1
1945,Japan,2
1945,Germany,3
1945,France,2
1945,China,1
1945,United States,1
1945,Russia,2
1945,Luxembourg,1
1945,Belgium,1
1945,United Kingdom,2
1945,United States of America,1
1945,Japan,8
1945,Slovenia,1
1945,Bosnia and Herzegovina,1
1945,Germany,8
1945,Netherlands,1
1945,France,12
1945,Slovakia,1
1945,Norway,1
1945,Montenegro,1
1945,China,9
1945,Indonesia,1
1945,United States,4
1945,Russia,4
1945,Bulgaria,1
1945,Hungary,1
1945,Guinea,1
1945,Luxembourg,2
1945,Czech Republic,1
1945,Belgium,3
1945,Poland,1
1945,Croatia,1
1945,Italy,6
1945,Philippines,7
1945,Macedonia,1
1945,Myanmar,1
1945,Serbia,1
1945,United Kingdom,2
1945,Greece,1
1941,United States of America,1
1941,Netherlands,1
1941,France,1
1941,Norway,2
1941,Indonesia,1
1941,United States,5
1941,Belgium,1
1941,Mexico,1
1941,United Kingdom,2
1942,United States of America,1
1942,Japan,6
1942,Germany,3
1942,Netherlands,1
1942,France,2
1942,Libya,1
1942,China,6
1942,United States,5
1942,Russia,3
1942,Egypt,1
1942,Italy,3
1942,Philippines,1
1942,United Kingdom,1
1943,United States of America,1
1943,Japan,5
1943,Germany,4
1943,Solomon Islands,1
1943,France,1
1943,Norway,1
1943,Libya,1
1943,China,5
1943,Indonesia,1
1943,United States,3
1943,Russia,2
1943,Malaysia,2
1943,Guinea,1
1943,Poland,1
1943,Egypt,2
1943,Italy,3
1943,Philippines,1
1943,Myanmar,1
1943,Tunisia,1
1943,United Kingdom,2
1944,Canada,1
1944,United States of America,1
1944,Japan,1
1944,Germany,2
1944,New Zealand,1
1944,China,1
1944,Australia,1
1944,Russia,1
1944,Italy,1
1944,Tunisia,1
1944,United Kingdom,1
1937,United States of America,1
1937,Spain,1
1937,United States,5
1938,United States of America,1
1938,United States,10
1939,United States of America,1
1939,United States,3
1940,United States of America,1
1940,United States,11
1934,United States of America,1
1934,Finland,1
1934,United States,2
1935,United States of America,1
1935,United States,3
1936,Canada,1
1936,United States of America,1
1936,United States,13
1929,Canada,2
1929,United States of America,1
1929,Bolivia,1
1929,Japan,1
1929,Guatemala,1
1929,Germany,2
1929,France,2
1929,Peru,1
1929,Cuba,1
1929,China,2
1929,Armenia,1
1929,United States,15
1929,Russia,1
1929,Nicaragua,2
1929,Chile,1
1929,Haiti,3
1929,Italy,1
1929,Austria,2
1929,Honduras,1
1929,Mexico,4
1929,United Kingdom,2
1929,Greece,1
1929,Paraguay,1
1930,United States of America,1
1930,Argentina,2
1930,Bolivia,2
1930,Peru,2
1930,United States,3
1930,Russia,1
1930,Brazil,2
1930,Haiti,1
1930,Mexico,1
1931,Canada,1
1931,United States of America,1
1931,Japan,1
1931,Germany,3
1931,France,1
1931,China,2
1931,United States,2
1931,Nicaragua,1
1931,Panama,1
1931,Haiti,1
1931,Italy,1
1932,Canada,1
1932,United States of America,1
1932,United States,1
1932,Panama,1
1932,United Kingdom,2
1925,Canada,1
1925,United States of America,1
1925,Lithuania,1
1925,Slovenia,1
1925,Bosnia and Herzegovina,1
1925,Liberia,1
1925,New Zealand,1
1925,France,1
1925,Slovakia,1
1925,Montenegro,1
1925,China,1
1925,Armenia,1
1925,Finland,1
1925,United States,6
1925,Australia,1
1925,Russia,1
1925,Nicaragua,1
1925,Hungary,1
1925,Czech Republic,1
1925,Belgium,1
1925,Poland,1
1925,Croatia,1
1925,Estonia,1
1925,Italy,1
1925,Austria,1
1925,Philippines,1
1925,Macedonia,1
1925,Latvia,1
1925,Serbia,1
1925,United Kingdom,2
1925,Greece,1
1926,United States of America,1
1926,Germany,1
1926,France,1
1926,China,6
1926,Indonesia,1
1926,United States,6
1927,Canada,3
1927,United States of America,1
1927,Japan,1
1927,Cuba,3
1927,China,2
1927,United States,9
1927,Nicaragua,1
1927,Panama,2
1927,Mexico,3
1927,United Kingdom,2
1928,Canada,1
1928,United States of America,1
1928,France,1
1928,Peru,1
1928,Cuba,5
1928,China,2
1928,United States,10
1928,Nicaragua,2
1928,Chile,2
1928,Haiti,1
1928,Italy,1
1928,Austria,2
1928,Mexico,2
1923,Canada,1
1923,United States of America,1
1923,Germany,2
1923,France,1
1923,United States,4
1923,Russia,5
1923,Panama,2
1923,Georgia,1
1923,Mexico,1
1923,United Kingdom,2
1924,Canada,1
1924,United States of America,1
1924,Lithuania,1
1924,Finland,1
1924,United States,3
1924,Hungary,1
1924,Poland,1
1924,United Kingdom,2
1924,Canada,1
1924,United States of America,1
1924,Lithuania,1
1924,Finland,1
1924,United States,3
1924,Hungary,1
1924,Poland,1
1924,United Kingdom,2
1921,United States of America,1
1921,United States,1
1921,Russia,4
1922,United States of America,1
1922,United States,5
1917,United States of America,1
1917,Germany,11
1917,Turkey,3
1917,France,1
1917,United States,2
1917,Russia,1
1917,Bulgaria,1
1917,Hungary,5
1917,Belgium,2
1917,Poland,1
1917,Austria,6
1917,Serbia,1
1918,United States of America,1
1918,France,2
1918,Belgium,1
1918,Colombia,1
1919,United States of America,1
1919,United States,3
1919,Russia,1
1920,United States of America,1
1920,Germany,1
1920,Armenia,2
1920,United States,8
1920,United Kingdom,2
1913,United States of America,1
1913,United States,6
1913,Philippines,3
1913,Mexico,6
1914,United States of America,1
1914,United States,7
1914,Philippines,1
1914,United Kingdom,2
1915,United States of America,1
1915,United States,5
1915,Panama,3
1915,Philippines,3
1915,Mexico,4
1916,United States,1
1909,Canada,4
1909,United States of America,1
1909,Bolivia,2
1909,Japan,6
1909,Germany,4
1909,Spain,1
1909,Liberia,5
1909,Netherlands,3
1909,Turkey,2
1909,France,3
1909,Peru,2
1909,Norway,1
1909,Cuba,2
1909,China,8
1909,Dominican Republic,1
1909,United States,51
1909,Sweden,1
1909,Russia,3
1909,Nicaragua,2
1909,Hungary,1
1909,Panama,7
1909,Chile,3
1909,Belgium,2
1909,Thailand,1
1909,Sierra Leone,1
1909,Italy,1
1909,Venezuela,2
1909,Austria,1
1909,Denmark,1
1909,Philippines,3
1909,Mexico,1
1909,United Kingdom,2
1909,Congo,1
1910,Canada,6
1910,United States of America,1
1910,Argentina,1
1910,Japan,4
1910,Germany,1
1910,Liberia,3
1910,Netherlands,1
1910,Turkey,2
1910,France,1
1910,Peru,2
1910,Cuba,1
1910,Montenegro,3
1910,China,19
1910,Indonesia,1
1910,United States,93
1910,Russia,1
1910,Bulgaria,1
1910,Portugal,1
1910,Nicaragua,7
1910,Brazil,1
1910,Panama,12
1910,Ecuador,2
1910,Chile,2
1910,Venezuela,2
1910,Philippines,5
1910,Honduras,3
1910,Mexico,3
1910,United Kingdom,2
1911,United States of America,1
1911,Japan,7
1911,Liberia,1
1911,Netherlands,1
1911,Albania,1
1911,Turkey,6
1911,France,3
1911,Cuba,1
1911,Togo,1
1911,China,10
1911,Dominican Republic,2
1911,United States,60
1911,Australia,1
1911,Russia,5
1911,Nicaragua,4
1911,Panama,12
1911,Chile,3
1911,Thailand,1
1911,Haiti,2
1911,Colombia,2
1911,Italy,2
1911,Venezuela,1
1911,Philippines,1
1911,Honduras,2
1911,Mexico,19
1911,United Kingdom,2
1911,Greece,1
1912,Canada,3
1912,United States of America,1
1912,Bolivia,1
1912,Japan,6
1912,Guatemala,3
1912,Germany,2
1912,Liberia,7
1912,Turkey,4
1912,France,2
1912,Peru,7
1912,Cuba,4
1912,Montenegro,1
1912,China,13
1912,Dominican Republic,5
1912,United States,92
1912,Australia,1
1912,Russia,2
